condition_id,scene_id,inflation_mm,direction_id,curobo_first_sampled_collision_mm,physx_first_sampled_collision_mm,delta_physx_minus_curobo_mm,boundary_status
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_093,32.0,22.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_094,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_095,24.0,24.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_096,24.0,16.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_097,16.0,16.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_098,26.0,18.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_099,18.0,12.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_100,18.0,18.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_101,24.0,16.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_102,16.0,14.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_103,20.0,16.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_104,18.0,12.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_105,14.0,14.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_106,20.0,14.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_107,14.0,10.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_108,16.0,14.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_109,16.0,12.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_110,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_111,16.0,12.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_112,14.0,10.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_113,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_114,16.0,10.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_115,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_116,14.0,12.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_117,14.0,10.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_118,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_119,14.0,10.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_120,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_121,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_122,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_123,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_124,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_125,12.0,8.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_126,12.0,10.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,direction_127,12.0,8.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_000,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_001,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_002,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_003,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_004,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_005,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_006,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_007,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_008,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_009,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_010,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_011,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_012,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_013,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_014,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_015,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_016,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_017,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_018,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_019,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_020,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_021,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_022,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_023,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_024,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_025,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_026,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_027,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_028,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_029,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_030,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_031,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_032,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_033,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_034,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_035,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_036,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_037,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_038,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_039,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_040,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_041,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_042,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_043,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_044,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_045,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_046,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_047,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_048,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_049,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_050,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_051,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_052,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_053,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_054,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_055,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_056,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_057,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_058,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_059,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_060,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_061,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_062,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_063,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_064,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_065,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_066,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_067,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_068,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_069,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_070,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_071,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_072,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_073,,50.0,,physx_only_observed
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_074,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_075,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_076,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_077,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_078,,48.0,,physx_only_observed
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_079,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_080,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_081,42.0,38.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_082,,,,both_right_censored
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_083,60.0,48.0,-12.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_084,48.0,50.0,2.0,physx_later
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_085,,56.0,,physx_only_observed
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_086,40.0,30.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_087,60.0,60.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_088,56.0,44.0,-12.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_089,30.0,32.0,2.0,physx_later
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_090,50.0,42.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_091,38.0,30.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_092,36.0,38.0,2.0,physx_later
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_093,46.0,36.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_094,30.0,24.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_095,36.0,36.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_096,36.0,30.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_097,26.0,26.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_098,38.0,30.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_099,28.0,22.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_100,28.0,30.0,2.0,physx_later
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_101,34.0,26.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_102,24.0,20.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_103,30.0,26.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_104,26.0,20.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_105,22.0,22.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_106,28.0,22.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_107,22.0,18.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_108,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_109,26.0,20.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_110,20.0,18.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_111,26.0,20.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_112,22.0,18.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_113,20.0,18.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_114,24.0,18.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_115,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_116,20.0,18.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_117,20.0,16.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_118,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_119,22.0,16.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_120,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_121,18.0,16.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_122,20.0,16.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_123,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_124,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_125,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_126,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,direction_127,18.0,14.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_000,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_001,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_002,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_003,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_004,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_005,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_006,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_007,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_008,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_009,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_010,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_011,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_012,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_013,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_014,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_015,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_016,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_017,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_018,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_019,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_020,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_021,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_022,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_023,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_024,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_025,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_026,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_027,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_028,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_029,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_030,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_031,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_032,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_033,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_034,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_035,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_036,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_037,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_038,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_039,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_040,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_041,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_042,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_043,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_044,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_045,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_046,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_047,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_048,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_049,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_050,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_051,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_052,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_053,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_054,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_055,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_056,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_057,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_058,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_059,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_060,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_061,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_062,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_063,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_064,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_065,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_066,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_067,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_068,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_069,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_070,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_071,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_072,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_073,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_074,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_075,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_076,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_077,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_078,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_079,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_080,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_081,54.0,54.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_082,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_083,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_084,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_085,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_086,52.0,44.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_087,,,,both_right_censored
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_088,,58.0,,physx_only_observed
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_089,42.0,44.0,2.0,physx_later
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_090,,56.0,,physx_only_observed
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_091,50.0,42.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_092,50.0,52.0,2.0,physx_later
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_093,58.0,48.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_094,38.0,32.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_095,48.0,48.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_096,46.0,38.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_097,36.0,36.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_098,48.0,38.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_099,36.0,32.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_100,38.0,38.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_101,42.0,36.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_102,32.0,28.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_103,38.0,34.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_104,36.0,30.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_105,30.0,30.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_106,38.0,32.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_107,30.0,24.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_108,32.0,30.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_109,34.0,28.0,-6.0,physx_earlier
