attempt_id,phase,round_id,execution_position,position_within_round,condition_id,scene_id,inflation_mm,planning_success,failure_reason,planning_reported_solve_time_s,planning_reported_total_time_s,measured_wall_time_s,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad,status,error
round_05__position_02__multiscene_candidate_001__inflation_020mm,measured,5,82,2,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.026074783325195312,0.03498188781738281,0.03543075799825601,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_05__position_03__multiscene_candidate_005__inflation_000mm,measured,5,83,3,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.026065600395202636,0.0349791374206543,0.03542298899992602,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_05__position_04__multiscene_candidate_005__inflation_005mm,measured,5,84,4,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.034512799263000486,0.04595897674560547,0.0463701909975498,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_05__position_05__multiscene_candidate_005__inflation_010mm,measured,5,85,5,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.025564287185668944,0.03417292785644531,0.034710265994363,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_05__position_06__multiscene_candidate_005__inflation_015mm,measured,5,86,6,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.025973248481750484,0.03439785766601562,0.03481028900569072,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_05__position_07__multiscene_candidate_005__inflation_020mm,measured,5,87,7,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.026858592033386225,0.036359039306640625,0.036789062003663275,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_05__position_08__multiscene_candidate_006__inflation_000mm,measured,5,88,8,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.026048480033874513,0.03464790344238281,0.03506583900161786,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_05__position_09__multiscene_candidate_006__inflation_005mm,measured,5,89,9,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.02689616012573242,0.03608950424194336,0.036498753004707396,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_05__position_10__multiscene_candidate_006__inflation_010mm,measured,5,90,10,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.025566784858703614,0.03446774291992188,0.03489097599958768,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_05__position_11__multiscene_candidate_006__inflation_015mm,measured,5,91,11,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026155200958251953,0.034860736846923826,0.03528014000039548,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_05__position_12__multiscene_candidate_006__inflation_020mm,measured,5,92,12,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.025661440849304197,0.03459481430053711,0.03501190400129417,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_05__position_13__formal_baseline_v1__inflation_000mm,measured,5,93,13,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.025709376335144044,0.03420748901367188,0.034644553998077754,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_05__position_14__formal_baseline_v1__inflation_005mm,measured,5,94,14,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.02531667232513428,0.03389471817016602,0.03429890199913643,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_05__position_15__formal_baseline_v1__inflation_010mm,measured,5,95,15,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.025977600097656248,0.03438195037841797,0.03478667500166921,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_05__position_16__formal_baseline_v1__inflation_015mm,measured,5,96,16,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03392185592651367,0.0456099853515625,0.04603546200087294,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_05__position_17__formal_baseline_v1__inflation_020mm,measured,5,97,17,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.027400896072387694,0.036746078491210935,0.03718927600129973,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_05__position_18__multiscene_candidate_001__inflation_000mm,measured,5,98,18,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025932832717895506,0.03480806350708008,0.0352358460004325,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_05__position_19__multiscene_candidate_001__inflation_005mm,measured,5,99,19,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.02602518367767334,0.03471174240112305,0.035134837999066804,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_05__position_20__multiscene_candidate_001__inflation_010mm,measured,5,100,20,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.02728534507751465,0.0361014404296875,0.03654260199982673,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_06__position_01__multiscene_candidate_006__inflation_000mm,measured,6,101,1,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.02537177562713623,0.03553200149536133,0.03595993699855171,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_06__position_02__multiscene_candidate_006__inflation_005mm,measured,6,102,2,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.027458368301391603,0.03609356689453125,0.03651423800329212,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_06__position_03__multiscene_candidate_006__inflation_010mm,measured,6,103,3,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.025929408073425295,0.034374881744384765,0.03478594400075963,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_06__position_04__multiscene_candidate_006__inflation_015mm,measured,6,104,4,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026603967666625976,0.03514896011352539,0.035848166000505444,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_06__position_05__multiscene_candidate_006__inflation_020mm,measured,6,105,5,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.02717759990692139,0.035630367279052735,0.03610156899958383,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_06__position_06__formal_baseline_v1__inflation_000mm,measured,6,106,6,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.027332640647888182,0.03679529571533203,0.03734731399890734,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_06__position_07__formal_baseline_v1__inflation_005mm,measured,6,107,7,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.02573737621307373,0.03472768020629883,0.0351558530019247,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_06__position_08__formal_baseline_v1__inflation_010mm,measured,6,108,8,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.027432448387145994,0.03617030334472656,0.03659784499905072,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_06__position_09__formal_baseline_v1__inflation_015mm,measured,6,109,9,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.035698528289794924,0.047219711303710936,0.047640980999858584,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_06__position_10__formal_baseline_v1__inflation_020mm,measured,6,110,10,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.025359969139099124,0.0341879997253418,0.03459888200450223,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_06__position_11__multiscene_candidate_001__inflation_000mm,measured,6,111,11,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.02678886413574219,0.035192832946777344,0.03559835300256964,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_06__position_12__multiscene_candidate_001__inflation_005mm,measured,6,112,12,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.027255519866943356,0.036148895263671876,0.0365792140000849,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_06__position_13__multiscene_candidate_001__inflation_010mm,measured,6,113,13,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.02567644691467285,0.034647617340087894,0.035134205005306285,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_06__position_14__multiscene_candidate_001__inflation_015mm,measured,6,114,14,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.027187840461730957,0.03628236770629883,0.03693074799957685,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_06__position_15__multiscene_candidate_001__inflation_020mm,measured,6,115,15,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.027156352043151855,0.03581849670410156,0.03622756899858359,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_06__position_16__multiscene_candidate_005__inflation_000mm,measured,6,116,16,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.02565820789337158,0.03438985443115234,0.03481494799780194,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_06__position_17__multiscene_candidate_005__inflation_005mm,measured,6,117,17,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.03587667179107666,0.04783411026000976,0.04825997000443749,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_06__position_18__multiscene_candidate_005__inflation_010mm,measured,6,118,18,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.025622143745422366,0.03542118453979492,0.03583533100027125,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_06__position_19__multiscene_candidate_005__inflation_015mm,measured,6,119,19,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.02613856029510498,0.03465011215209961,0.03505908599618124,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_06__position_20__multiscene_candidate_005__inflation_020mm,measured,6,120,20,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.025949567794799802,0.034447647094726565,0.03487499299808405,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_07__position_01__formal_baseline_v1__inflation_010mm,measured,7,121,1,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.026392543792724613,0.03574272155761719,0.03617454799677944,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_07__position_02__formal_baseline_v1__inflation_015mm,measured,7,122,2,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.036606528282165526,0.04889190292358398,0.049509187003422994,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_07__position_03__formal_baseline_v1__inflation_020mm,measured,7,123,3,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.027396575927734375,0.03588947296142578,0.03631147099804366,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_07__position_04__multiscene_candidate_001__inflation_000mm,measured,7,124,4,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025032383918762204,0.033739776611328126,0.03414840000186814,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_07__position_05__multiscene_candidate_001__inflation_005mm,measured,7,125,5,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.027308671951293946,0.035877792358398435,0.03628828700311715,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_07__position_06__multiscene_candidate_001__inflation_010mm,measured,7,126,6,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.026310655593872072,0.03504127883911133,0.03550651999830734,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_07__position_07__multiscene_candidate_001__inflation_015mm,measured,7,127,7,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.02602137565612793,0.03468716812133789,0.03509303600003477,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_07__position_08__multiscene_candidate_001__inflation_020mm,measured,7,128,8,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.026154750823974608,0.03481206512451172,0.03523089199734386,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_07__position_09__multiscene_candidate_005__inflation_000mm,measured,7,129,9,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.02584518337249756,0.03449135971069336,0.03492560599988792,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_07__position_10__multiscene_candidate_005__inflation_005mm,measured,7,130,10,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.03522627162933349,0.04719030380249024,0.04761064300691942,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_07__position_11__multiscene_candidate_005__inflation_010mm,measured,7,131,11,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.025700063705444337,0.034525184631347655,0.035010276005777996,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_07__position_12__multiscene_candidate_005__inflation_015mm,measured,7,132,12,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.026949089050292967,0.03635196685791016,0.03679522500169696,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_07__position_13__multiscene_candidate_005__inflation_020mm,measured,7,133,13,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.02635811233520508,0.03491648101806641,0.035335232998477295,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_07__position_14__multiscene_candidate_006__inflation_000mm,measured,7,134,14,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.025472960472106933,0.034196735382080075,0.03464050100592431,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_07__position_15__multiscene_candidate_006__inflation_005mm,measured,7,135,15,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.026259327888488768,0.035041473388671876,0.03555078399949707,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_07__position_16__multiscene_candidate_006__inflation_010mm,measured,7,136,16,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.025953248023986818,0.035230720520019534,0.0356553379970137,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_07__position_17__multiscene_candidate_006__inflation_015mm,measured,7,137,17,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026820703506469725,0.03634380722045898,0.036804645002121106,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_07__position_18__multiscene_candidate_006__inflation_020mm,measured,7,138,18,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.026194015502929685,0.034910591125488284,0.035338462999789044,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_07__position_19__formal_baseline_v1__inflation_000mm,measured,7,139,19,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.025148767471313477,0.034450401306152345,0.03496939999604365,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_07__position_20__formal_baseline_v1__inflation_005mm,measured,7,140,20,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.0263219518661499,0.035132640838623046,0.03563694300100906,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_08__position_01__multiscene_candidate_001__inflation_020mm,measured,8,141,1,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.025487615585327146,0.034555137634277346,0.034972041998116765,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_08__position_02__multiscene_candidate_005__inflation_000mm,measured,8,142,2,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.027469151496887206,0.037082145690917966,0.03752143000019714,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_08__position_03__multiscene_candidate_005__inflation_005mm,measured,8,143,3,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.03479555130004883,0.04657113647460937,0.04699313200399047,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_08__position_04__multiscene_candidate_005__inflation_010mm,measured,8,144,4,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.026994879722595216,0.0362691535949707,0.03677082599460846,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_08__position_05__multiscene_candidate_005__inflation_015mm,measured,8,145,5,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.025846847534179686,0.03480271911621094,0.0352270410003257,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_08__position_06__multiscene_candidate_005__inflation_020mm,measured,8,146,6,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.025942912101745604,0.03443219375610351,0.034846233000280336,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_08__position_07__multiscene_candidate_006__inflation_000mm,measured,8,147,7,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.026595039367675783,0.03712102508544922,0.0375449290004326,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_08__position_08__multiscene_candidate_006__inflation_005mm,measured,8,148,8,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.025781791687011717,0.034237438201904294,0.034642854996491224,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_08__position_09__multiscene_candidate_006__inflation_010mm,measured,8,149,9,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.026329823493957516,0.03528838348388672,0.03572675000032177,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
